annee,soir,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points,,,,annee,DF,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points
2009,DF,1,Croatia,Croatie,Igor Cukrov feat. Andrea,Lijepa Tena,Croate,13,33,,,,,,,,,,,,,
2009,DF,9,Denmark,Danemark,Brinck,Believe Again,Anglais,8,69,,,,,,,,,,,,,
2009,DF,18,Estonia,Estonie,Urban Symphony,Rändajad,Estonien,3,115,,,,,,,,,,,,,
2009,DF,13,Greece,Grèce,Sákis Rouvás,This Is Our Night,Anglais,4,110,,,,,,,,,,,,,
2009,DF,11,Hungary,Hongrie,Zoli Ádok,Dance with Me,Anglais,15,16,,,,,,,,,,,,,
2009,DF,2,Ireland,Irlande,Sinéad Mulvey & Black Daisy,Et cetera,Anglais,11,52,,,,,,,,,,,,,
"2009,DF,3,Latvia,Lettonie,Intars Busulis,""Probka"
"(Пробка)"",Russe,19,7,,,,,,,,,,,,,"
"2009,DF,14,Lithuania,Lituanie,Sasha Son,Love,""Anglais, russe"",9,66,,,,,,,,,,,,,"
"2009,DF,15,Moldavia,Moldavie,Nelly Ciobanu,Hora din Moldova,""Roumain, anglais"",5,106,,,,,,,,,,,,,"
2009,DF,6,Norway,Norvège,Alexander Rybak,Fairytale,Anglais,1,201,,,,,,,,,,,,,
2009,DF,19,The netherlands,Pays-Bas,De Toppers,Shine,Anglais,17,11,,,,,,,,,,,,,
2009,DF,5,Poland,Pologne,Lidia Kopania,I Don't Wanna Leave,Anglais,12,43,,,,,,,,,,,,,
2009,DF,4,Serbia,Serbie,Marko Kon & Milan Nikolić,Cipela,Serbe,10,60,,,,,,,,,,,,,
2009,DF,8,,Slovaquie,Kamil Mikulčík & Nela,Leť tmou,Slovaque,18,8,,,,,,,,,,,,,
"2009,DF,10,Slovenia,Slovénie,Quartissimo feat. Martina,Love Symphony,""Anglais, slovène"",16,14,,,,,,,,,,,,,"
2009,DF,17,Ukraine,Ukraine,Svetlana Loboda,Be My Valentine (Anti-Crisis Girl),Anglais,6,80,,,,,,,,,,,,,
2009,FI,19,Albania,Albanie,Kejsi Tola,Carry Me in Your Dreams,Anglais,17,48,,,,,,,,,,,,,
2009,FI,17,Germany,Allemagne,Alex Swings & Oscar Sings,Miss Kiss Kiss Bang,Anglais,20,35,,,,,,,,,,,,,
"2009,FI,9,Armenia,Arménie,Inga & Anush,""Jan Jan"
"(Ջքն ջքն)"",""Anglais, arménien"",10,92,,,,,,,,,,,,,"
2009,FI,11,Azerbaijan,Azerbaïdjan,AySel & Arash,Always,Anglais,3,207,,,,,,,,,,,,,
2009,FI,12,,Bosnie-Herzégovine,Regina,Bistra voda,Bosnien,9,106,,,,,,,,,,,,,
2009,FI,5,Croatia,Croatie,Igor Cukrov feat. Andrea,Lijepa Tena,Croate,18,45,,,,,,,,,,,,,
2009,FI,16,Denmark,Danemark,Brinck,Believe Again,Anglais,13,74,,,,,,,,,,,,,
"2009,FI,25,Spain,Espagne,Soraya Arnelas,La noche es para mí,""Espagnol, anglais"",24,23,,,,,,,,,,,,,"
2009,FI,15,Estonia,Estonie,Urban Symphony,Rändajad,Estonien,6,129,,,,,,,,,,,,,
2009,FI,24,Finland,Finlande,Waldo's people,Lose Control,Anglais,25,22,,,,,,,,,,,,,
2009,FI,3,France,France,Patricia Kaas,Et s'il fallait le faire,Français,8,107,,,,,,,,,,,,,
2009,FI,8,Greece,Grèce,Sákis Rouvás,This Is Our Night,Anglais,7,120,,,,,,,,,,,,,
2009,FI,7,Iceland,Islande,Yohanna,Is It True?,Anglais,2,218,,,,,,,,,,,,,
"2009,FI,2,Israel,Israël,Noa & Mira Awad,There Must Be Another Way,""Anglais, hébreu, arabe"",16,53,,,,,,,,,,,,,"
"2009,FI,1,Lithuania,Lituanie,Sasha Son,Love,""Russe, anglais"",23,23,,,,,,,,,,,,,"
2009,FI,14,Malta,Malte,Chiara,What If We,Anglais,22,31,,,,,,,,,,,,,
"2009,FI,13,Moldavia,Moldavie,Nelly Ciobanu,Hora din Moldova,""Roumain, anglais"",14,69,,,,,,,,,,,,,"
2009,FI,20,Norway,Norvège,Alexander Rybak,Fairytale,Anglais,1,387,,,,,,,,,,,,,
2009,FI,6,Portugal,Portugal,Flor-de-Lis,Todas as ruas do amor,Portugais,15,57,,,,,,,,,,,,,
2009,FI,22,Romania,Roumanie,Elena Gheorghe,The Balkan Girls,Anglais,19,40,,,,,,,,,,,,,
2009,FI,23,United kingdom,Royaume-Uni,Jade Ewen,It's My Time,Anglais,5,173,,,,,,,,,,,,,
"2009,FI,10,Russia,Russie (hôte),Anastassia Prykhodko,""Mamo"
"(Мамо)"",""Russe, ukrainien"",11,91,,,,,,,,,,,,,"
"2009,FI,4,Sweden,Suède,Malena Ernman,La voix,""Anglais, français"",21,33,,,,,,,,,,,,,"
2009,FI,18,Turkey,Turquie,Hadise,Düm Tek Tek,Anglais,4,177,,,,,,,,,,,,,
2009,FI,21,Ukraine,Ukraine,Svetlana Loboda,Be My Valentine (Anti-Crisis Girl),Anglais,12,76,,,,,,,,,,,,,
"2008,DF,12,,Andorre,Gisela,Casanova,""Anglais, catalan"",15,22,,,,,,,,,,,,,"
"2008,DF,14,Armenia,Arménie,Sirusho,""Qele, qele"
"(Քելե Քելե)"",""Arménien, anglais"",2,139,,,,,,,,,,,,,"
2008,DF,7,Azerbaijan,Azerbaïdjan,Elnur & Samir,Day After Day,Anglais,6,96,,,,,,,,,,,,,
2008,DF,6,Belgium,Belgique,Ishtar,O Julissi,Imaginaire,17,16,,,,,,,,,,,,,
2008,DF,13,,Bosnie-Herzégovine,Elvir Lakovic,Pokušaj,Bosnien,9,72,,,,,,,,,,,,,
"2008,DF,3,Estonia,Estonie,Kreisiraadio,Leto svet,""Serbe, finnois, allemand"",18,8,,,,,,,,,,,,,"
2008,DF,16,Finland,Finlande,Teräsbetoni,Missä miehet ratsastaa,Finnois,8,79,,,,,,,,,,,,,
2008,DF,19,Greece,Grèce,Kalomira,Secret Combination,Anglais,1,156,,,,,,,,,,,,,
"2008,DF,11,Ireland,Irlande,Dustin the Turkey,Ireland Douze pointe,""Anglais, français"",16,22,,,,,,,,,,,,,"
"2008,DF,2,Israel,Israël,Boaz Mauda,The Fire in Your Eyes,""Hébreu, anglais"",5,104,,,,,,,,,,,,,"
2008,DF,4,Moldavia,Moldavie,Geta Burlacu,A Century of Love,Anglais,12,36,,,,,,,,,,,,,
2008,DF,1,,Monténégro,Stefan Filipović,Zauvijek volim te,Monténégrin,14,23,,,,,,,,,,,,,
"2008,DF,9,Norway,Norvège,Maria Haukaas Storeng,""Hold On, Be Strong"",Anglais,4,106,,,,,,,,,,,,,"
2008,DF,15,The netherlands,Pays-Bas,Hind,Your Heart Belongs to Me,Anglais,13,27,,,,,,,,,,,,,
2008,DF,10,Poland,Pologne,Isis Gee,For Life,Anglais,10,42,,,,,,,,,,,,,
"2008,DF,17,Romania,Roumanie,Nico & Vlad,Pe-o margine de lume,""Roumain, italien"",7,94,,,,,,,,,,,,,"
2008,DF,18,Russia,Russie,Dima Bilan,Believe,Anglais,3,135,,,,,,,,,,,,,
2008,DF,5,San marino,Saint-Marin,Miodio,Complice,Italien,19,5,,,,,,,,,,,,,
2008,DF,8,Slovenia,Slovénie,Rebeka Dremelj,Vrag naj vzame,Slovène,11,36,,,,,,,,,,,,,
2008,DF,6,Albania,Albanie,Olta Boka,Zemrën e lamë peng,Albanais,9,67,,,,,,,,,,,,,
"2008,DF,9,Belarus,Biélorussie,Ruslan Alekhno,Hasta La Vista,""Anglais, espagnol"",17,27,,,,,,,,,,,,,"
"2008,DF,12,Bulgaria,Bulgarie,Deep Zone & Balthazar,""DJ, Take Me Away"",Anglais,11,56,,,,,,,,,,,,,"
2008,DF,17,Cyprus,Chypre,Evdokia Kadi,Femme fatale,Grec,15,36,,,,,,,,,,,,,
2008,DF,11,Croatia,Croatie,Kraljevi Ulice & 75 Cents,Romanca,Croate,4,112,,,,,,,,,,,,,
2008,DF,13,Denmark,Danemark,Simon Mathew,All Night Long,Anglais,3,112,,,,,,,,,,,,,
2008,DF,14,Georgia,Géorgie,Diana Gurtskaya,Peace Will Come,Anglais,5,107,,,,,,,,,,,,,
"2008,DF,15,Hungary,Hongrie,Csézy,Candlelight,""Anglais, hongrois"",19,6,,,,,,,,,,,,,"
2008,DF,1,Iceland,Islande,Euroband,This Is My Life,Anglais,8,68,,,,,,,,,,,,,
2008,DF,10,Latvia,Lettonie,Pirates of the Sea,Wolves of the Sea,Anglais,6,86,,,,,,,,,,,,,
2008,DF,5,Lithuania,Lituanie,Jeronimas Milius,Nomads in the Night,Anglais,16,30,,,,,,,,,,,,,
"2008,DF,18,Macedonia,Macédoine,""Tamara, Vrčak & Adrian"",Let Me Love You,Anglais,10,64,,,,,,,,,,,,,"
2008,DF,16,Malta,Malte,Morena,Vodka,Anglais,14,38,,,,,,,,,,,,,
2008,DF,19,Portugal,Portugal,Vânia Fernandes,Senhora do mar (Negras águas),Portugais,2,120,,,,,,,,,,,,,
2008,DF,2,Sweden,Suède,Charlotte Perrelli,Hero,Anglais,12,54,,,,,,,,,,,,,
2008,DF,7,Switzerland,Suisse,Paolo Meneguzzi,Era stupendo,Italien,13,47,,,,,,,,,,,,,
2008,DF,8,Czech republic,Tchéquie,Tereza Kerndlová,Have Some Fun,Anglais,18,9,,,,,,,,,,,,,
2008,DF,3,Turkey,Turquie,Mor ve Ötesi,Deli,Turc,7,85,,,,,,,,,,,,,
2008,DF,4,Ukraine,Ukraine,Ani Lorak,Shady Lady,Anglais,1,152,,,,,,,,,,,,,
2008,FI,3,Albania,Albanie,Olta Boka,Zemrën e lamë peng,Albanais,16,55,,,,,,,,,,,,,
2008,FI,4,Germany,Allemagne,No Angels,Disappear,Anglais,23,14,,,,,,,,,,,,,
"2008,FI,5,Armenia,Arménie,Sirusho,""Qele Qele"
"(Քելե քելե)"",""Arménien, anglais"",4,199,,,,,,,,,,,,,"
2008,FI,20,Azerbaijan,Azerbaïdjan,Elnur & Samir,Day After Day,Anglais,8,132,,,,,,,,,,,,,
2008,FI,6,,Bosnie-Herzégovine,Elvir Laković,Pokušaj,Bosnien,10,110,,,,,,,,,,,,,
2008,FI,9,Croatia,Croatie,Kraljevi Ulice & 75 Cents,Romanca,Croate,21,44,,,,,,,,,,,,,
2008,FI,16,Denmark,Danemark,Simon Mathew,All Night Long,Anglais,15,60,,,,,,,,,,,,,
"2008,FI,22,Spain,Espagne,Rodolfo Chikilicuatre,Baila el Chiki-chiki,""Espagnol, anglais"",16,55,,,,,,,,,,,,,"
2008,FI,8,Finland,Finlande,Teräsbetoni,Missä miehet ratsastaa,Finnois,22,35,,,,,,,,,,,,,
"2008,FI,19,France,France,Sébastien Tellier,Divine,""Anglais, français"",18,47,,,,,,,,,,,,,"
2008,FI,17,Georgia,Géorgie,Diana Gurtskaya,Peace Will Come,Anglais,11,83,,,,,,,,,,,,,
2008,FI,21,Greece,Grèce,Kalomira,Secret Combination,Anglais,3,218,,,,,,,,,,,,,
2008,FI,11,Iceland,Islande,Euroband,This Is My Life,Anglais,14,64,,,,,,,,,,,,,
"2008,FI,7,Israel,Israël,Boaz Mauda,The Fire in Your Eyes,""Hébreu, anglais"",9,124,,,,,,,,,,,,,"
2008,FI,14,Latvia,Lettonie,Pirates of the Sea,Wolves of the Sea,Anglais,11,83,,,,,,,,,,,,,
"2008,FI,25,Norway,Norvège,Maria Haukaas Storeng,""Hold On, Be Strong"",Anglais,5,182,,,,,,,,,,,,,"
2008,FI,10,Poland,Pologne,Isis Gee,For Life,Anglais,24,14,,,,,,,,,,,,,
2008,FI,13,Portugal,Portugal,Vânia Fernandes,Senhora do mar (Negras águas),Portugais,13,69,,,,,,,,,,,,,
"2008,FI,1,Romania,Roumanie,Nico & Vlad,Pe-o margine de lume,""Roumain, italien"",20,45,,,,,,,,,,,,,"
2008,FI,2,United kingdom,Royaume-Uni,Andy Abraham,Even If,Anglais,25,14,,,,,,,,,,,,,
2008,FI,24,Russia,Russie,Dima Bilan,Believe,Anglais,1,272,,,,,,,,,,,,,
2008,FI,23,Serbia,Serbie (hôte),Jelena Tomašević feat. Bora Dugić,Oro,Serbe,6,160,,,,,,,,,,,,,
2008,FI,15,Sweden,Suède,Charlotte Perrelli,Hero,Anglais,18,47,,,,,,,,,,,,,
2008,FI,12,Turkey,Turquie,Mor ve Ötesi,Deli,Turc,7,138,,,,,,,,,,,,,
2008,FI,18,Ukraine,Ukraine,Ani Lorak,Shady Lady,Anglais,2,230,,,,,,,,,,,,,
2007,DF,11,Albania,Albanie,Frederik Ndoci & Aida,Hear My Plea,Anglais,17,49,,,,,,,,,,,,,
"2007,DF,21,,Andorre,Anonymous,Salvem al món,""Catalan, anglais"",12,80,,,,,,,,,,,,,"
2007,DF,27,Austria,Autriche,Eric Papilaya,Get a Life - Get Alive,Anglais,27,4,,,,,,,,,,,,,
2007,DF,24,Belgium,Belgique,KMG's,Love Power,Anglais,26,14,,,,,,,,,,,,,
2007,DF,4,Belarus,Biélorussie,Dmitri Koldoun,Work Your Magic,Anglais,4,176,,,,,,,,,,,,,
"2007,DF,1,Bulgaria,Bulgarie,Elitsa Todorova & Stoyan Yankulov,""Water (Voda)"
"(Вода)"",Bulgare,6,146,,,,,,,,,,,,,"
"2007,DF,3,Cyprus,Chypre,Evrydíki,""Comme ci, comme ça"",Français,15,65,,,,,,,,,,,,,"
"2007,DF,13,Croatia,Croatie,Dragonfly feat. Dado Topić,Vjerujem u ljubav,""Croate, anglais"",16,54,,,,,,,,,,,,,"
2007,DF,12,Denmark,Danemark,DQ,Drama Queen,Anglais,19,45,,,,,,,,,,,,,
2007,DF,23,Estonia,Estonie,Gerli Padar,Partners in Crime,Anglais,22,33,,,,,,,,,,,,,
2007,DF,6,Georgia,Géorgie,Sopho Khalvachi,Visionary Dream,Anglais,8,123,,,,,,,,,,,,,
2007,DF,22,Hungary,Hongrie,Magdi Rúzsa,Unsubstantial Blues,Anglais,2,224,,,,,,,,,,,,,
2007,DF,5,Iceland,Islande,Eiríkur Hauksson,Valentine Lost,Anglais,13,77,,,,,,,,,,,,,
"2007,DF,2,Israel,Israël,Teapacks,Push the Button,""Anglais, hébreu, français"",24,17,,,,,,,,,,,,,"
2007,DF,28,Latvia,Lettonie,Bonaparti.lv,Questa notte,Italien,5,168,,,,,,,,,,,,,
"2007,DF,18,Macedonia,Macédoine,Karolina,""Mojot svet"
"(Мојот свет)"",""Macédonien, anglais"",9,97,,,,,,,,,,,,,"
2007,DF,20,Malta,Malte,Olivia Lewis,Vertigo,Anglais,25,15,,,,,,,,,,,,,
2007,DF,9,Moldavia,Moldavie,Natalia Barbu,Fight,Anglais,10,91,,,,,,,,,,,,,
"2007,DF,7,,Monténégro,Stevan Faddy,""Ajde, kroči"",Monténégrin,22,33,,,,,,,,,,,,,"
"2007,DF,19,Norway,Norvège,Guri Schanke,Ven a bailar conmigo,""Anglais, espagnol"",18,48,,,,,,,,,,,,,"
2007,DF,10,The netherlands,Pays-Bas,Edsilia Rombley,On Top of the World,Anglais,21,38,,,,,,,,,,,,,
2007,DF,14,Poland,Pologne,The Jet Set,Time To Party,Anglais,14,75,,,,,,,,,,,,,
"2007,DF,17,Portugal,Portugal,Sabrina,Dança comigo (Vem ser feliz),""Portugais, français, anglais, espagnol"",11,88,,,,,,,,,,,,,"
2007,DF,15,Serbia,Serbie,Marija Šerifović,Molitva,Serbe,1,298,,,,,,,,,,,,,
2007,DF,25,Slovenia,Slovénie,Alenka Gotar,Cvet z juga,Slovène,7,140,,,,,,,,,,,,,
2007,DF,8,Switzerland,Suisse,DJ Bobo,Vampires Are Alive,Anglais,20,40,,,,,,,,,,,,,
2007,DF,16,Czech republic,Tchéquie,Kabát,Malá dáma,Tchèque,28,1,,,,,,,,,,,,,
"2007,DF,26,Turkey,Turquie,Kenan Doğulu,""Shake It Up, Şekerim"",""Anglais, turc"",3,197,,,,,,,,,,,,,"
2007,FI,16,Germany,Allemagne,Roger Cicero,Frauen regier’n die Welt,Allemand,19,49,,,,,,,,,,,,,
"2007,FI,23,Armenia,Arménie,Hayko,Anytime You Need,""Anglais, arménien"",8,138,,,,,,,,,,,,,"
2007,FI,3,Belarus,Biélorussie,Dmitri Koldoun,Work Your Magic,Anglais,6,145,,,,,,,,,,,,,
2007,FI,1,,Bosnie-Herzégovine,Marija Šestić,Rijeka bez imena,Serbe,11,106,,,,,,,,,,,,,
"2007,FI,21,Bulgaria,Bulgarie,Elitsa Todorova & Stoyan Yankulov,""Water (Voda)"
"(Вода)"",Bulgare,5,157,,,,,,,,,,,,,"
"2007,FI,2,Spain,Espagne,D'NASH,I Love You Mi Vida,""Espagnol, anglais"",20,43,,,,,,,,,,,,,"
2007,FI,5,Finland,Finlande (hôte),Hanna Pakarinen,Leave Me Alone,Anglais,17,53,,,,,,,,,,,,,
"2007,FI,13,France,France,Les Fatals Picards,L'Amour à la française,""Français, anglais"",22,19,,,,,,,,,,,,,"
2007,FI,11,Georgia,Géorgie,Sopho Khalvachi,Visionary Dream,Anglais,12,97,,,,,,,,,,,,,
"2007,FI,10,Greece,Grèce,Sarbel,""Ya sou, María"
"(Γεια σου, Μαρία)"",Anglais,7,139,,,,,,,,,,,,,"
2007,FI,8,Hungary,Hongrie,Magdi Rúzsa,Unsubstantial blues,Anglais,9,128,,,,,,,,,,,,,
2007,FI,4,Ireland,Irlande,Dervish,They Can't Stop The Spring,Anglais,24,5,,,,,,,,,,,,,
2007,FI,14,Latvia,Lettonie,Bonaparti.lv,Questa notte,Italien,16,54,,,,,,,,,,,,,
2007,FI,9,Lithuania,Lituanie,4Fun,Love or Leave,Anglais,21,28,,,,,,,,,,,,,
"2007,FI,6,Macedonia,Macédoine,Karoline,""Mojot svet"
"(Мојот свет)"",""Macédonien, anglais"",14,73,,,,,,,,,,,,,"
2007,FI,24,Moldavia,Moldavie,Natalia Barbu,Fight,Anglais,10,109,,,,,,,,,,,,,
"2007,FI,20,Romania,Roumanie,Todomondo,""Liubi, Liubi, I Love You"",""Anglais, italien, espagnol,"
"russe, français, roumain"",13,84,,,,,,,,,,,,,"
2007,FI,19,United kingdom,Royaume-Uni,Scooch,Flying the Flag (For You),Anglais,22,19,,,,,,,,,,,,,
2007,FI,15,Russia,Russie,Serebro,Song N°1,Anglais,3,207,,,,,,,,,,,,,
2007,FI,17,Serbia,Serbie,Marija Šerifović,Molitva,Serbe,1,268,,,,,,,,,,,,,
2007,FI,7,Slovenia,Slovénie,Alenka Gotar,Cvet z juga,Slovène,15,66,,,,,,,,,,,,,
2007,FI,12,Sweden,Suède,The Ark,The Worrying Kind,Anglais,18,51,,,,,,,,,,,,,
2007,FI,22,Turkey,Turquie,Kenan Doğulu,Shake It UpŞekerim,Anglais,4,163,,,,,,,,,,,,,
"2007,FI,18,Ukraine,Ukraine,Verka Serduchka,Dancing Lasha Tumbai,""Ukrainien, russe,"
"allemand, anglais"",2,235,,,,,,,,,,,,,"
2006,DF,6,Albania,Albanie,Luiz Ejlli,Zjarr e ftohtë,Albanais,14,58,,,,,,,,,,,,,
2006,DF,4,,Andorre,Jenny,Sense tu,Catalan,23,8,,,,,,,,,,,,,
2006,DF,1,Armenia,Arménie,André,Without Your Love,Anglais,6,150,,,,,,,,,,,,,
"2006,DF,7,Belgium,Belgique,Kate Ryan,Je t'adore,""Anglais, français"",12,69,,,,,,,,,,,,,"
2006,DF,5,Belarus,Biélorussie,Polina Smolova,Mum,Anglais,22,10,,,,,,,,,,,,,
2006,DF,22,,Bosnie-Herzégovine,Hari Mata Hari,Lejla,Bosnien,2,267,,,,,,,,,,,,,
2006,DF,2,Bulgaria,Bulgarie,Mariana Popova,Let Me Cry,Anglais,17,36,,,,,,,,,,,,,
2006,DF,9,Cyprus,Chypre,Annet Artani,Why angels cry,Anglais,15,57,,,,,,,,,,,,,
2006,DF,21,Estonia,Estonie,Sandra Oxenryd,Through My Window,Anglais,18,28,,,,,,,,,,,,,
2006,DF,16,Finland,Finlande,Lordi,Hard Rock Hallelujah,Anglais,1,292,,,,,,,,,,,,,
2006,DF,8,Ireland,Irlande,Brian Kennedy,Every song is a cry for love,Anglais,9,79,,,,,,,,,,,,,
2006,DF,23,Iceland,Islande,Silvia Night,Congratulations,Anglais,13,62,,,,,,,,,,,,,
"2006,DF,18,Lithuania,Lituanie,LT United,We Are the Winners,""Anglais, français"",5,163,,,,,,,,,,,,,"
"2006,DF,11,Macedonia,Macédoine,Elena Risteska,""Ninanajna"
"(Нинанајна)"",""Anglais, macédonien"",10,76,,,,,,,,,,,,,"
"2006,DF,10,,Monaco,Séverine Ferrer,La coco-dance,""Français, tahitien"",21,14,,,,,,,,,,,,,"
"2006,DF,17,The netherlands,Pays-Bas,Treble,Amambanda,""Imaginaire, anglais"",20,22,,,,,,,,,,,,,"
"2006,DF,12,Poland,Pologne,Ich Troje feat. Real McCoy,Follow My Heart,""Polonais, anglais, allemand,"
"espagnol, russe"",11,70,,,,,,,,,,,,,"
"2006,DF,19,Portugal,Portugal,Nonstop,Coisas de nada,""Portugais, anglais"",19,26,,,,,,,,,,,,,"
2006,DF,13,Russia,Russie,Dima Bilan,Never Let You Go,Anglais,3,217,,,,,,,,,,,,,
2006,DF,3,Slovenia,Slovénie,Anžej Dežan,Mr Nobody,Anglais,16,49,,,,,,,,,,,,,
2006,DF,20,Sweden,Suède,Carola,Invincible,Anglais,4,214,,,,,,,,,,,,,
2006,DF,14,Turkey,Turquie,Sibel Tüzün,Süper star,Turc,8,91,,,,,,,,,,,,,
2006,DF,15,Ukraine,Ukraine,Tina Karol,Show Me Your Love,Anglais,7,146,,,,,,,,,,,,,
2006,FI,8,Germany,Allemagne,Texas Lightning,No No Never,Anglais,14,36,,,,,,,,,,,,,
2006,FI,24,Armenia,Arménie,André,Without Your Love,Anglais,8,129,,,,,,,,,,,,,
2006,FI,13,,Bosnie-Herzégovine,Hari Mata Hari,Lejla,Bosnien,3,229,,,,,,,,,,,,,
2006,FI,20,Croatia,Croatie,Severina,Moja štikla,Croate,12,56,,,,,,,,,,,,,
2006,FI,9,Denmark,Danemark,Sidsel Ben Semmane,Twist of Love,Anglais,18,26,,,,,,,,,,,,,
2006,FI,6,Spain,Espagne,Las Ketchup,Un Blodymary,Espagnol,21,18,,,,,,,,,,,,,
2006,FI,17,Finland,Finlande,Lordi,Hard Rock Hallelujah,Anglais,1,292,,,,,,,,,,,,,
2006,FI,19,France,France,Virginie Pouchain,Il était temps,Français,22,5,,,,,,,,,,,,,
2006,FI,16,Greece,Grèce (hôte),Ánna Víssi,Everything,Anglais,9,128,,,,,,,,,,,,,
2006,FI,21,Ireland,Irlande,Brian Kennedy,Every Song Is a Cry for Love,Anglais,10,93,,,,,,,,,,,,,
"2006,FI,3,Israel,Israël,Eddie Butler,""Together We Are One (Ze hazman)"
"(זה הזמן)"",""Hébreu, anglais"",23,4,,,,,,,,,,,,,"
2006,FI,4,Latvia,Lettonie,Cosmos,I Hear Your Heart,Anglais,16,30,,,,,,,,,,,,,
"2006,FI,14,Lithuania,Lituanie,LT United,We Are the Winners,""Anglais, français"",6,162,,,,,,,,,,,,,"
"2006,FI,11,Macedonia,Macédoine,Elena Risteska,""Ninanajna"
"(Нинанајна)"",""Macédonien, anglais"",12,56,,,,,,,,,,,,,"
2006,FI,7,Malta,Malte,Fabrizio Faniello,I Do,Anglais,24,1,,,,,,,,,,,,,
"2006,FI,2,Moldavia,Moldavie,Arsenium feat. Natalia Gordienko & Connect-R,Loca,""Anglais, espagnol"",20,22,,,,,,,,,,,,,"
2006,FI,5,Norway,Norvège,Christine Guldbrandsen,Alvedansen,Norvégien,14,36,,,,,,,,,,,,,
"2006,FI,12,Romania,Roumanie,Mihai Trăistariu,Tornerò,""Anglais, italien"",4,172,,,,,,,,,,,,,"
2006,FI,15,United kingdom,Royaume-Uni,Daz Sampson,Teenage Life,Anglais,19,25,,,,,,,,,,,,,
2006,FI,10,Russia,Russie,Dima Bilan,Never Let You Go,Anglais,2,248,,,,,,,,,,,,,
2006,FI,22,Sweden,Suède,Carola,Invincible,Anglais,5,170,,,,,,,,,,,,,
2006,FI,1,Switzerland,Suisse,Six4one,If We All Give a Little,Anglais,16,30,,,,,,,,,,,,,
2006,FI,23,Turkey,Turquie,Sibel Tüzün,Süper star,Turc,11,91,,,,,,,,,,,,,
2006,FI,18,Ukraine,Ukraine,Tina Karol,Show Me Your Love,Anglais,7,145,,,,,,,,,,,,,
2005,DF,18,,Andorre,Marian van de Wal,La mirada interior,Catalan,23,27,,,,,,,,,,,,,
"2005,DF,1,Austria,Autriche,Global Kryner,Y así,""Anglais, espagnol"",21,30,,,,,,,,,,,,,"
2005,DF,11,Belgium,Belgique,Nuno Resende,Le Grand Soir,Français,22,29,,,,,,,,,,,,,
2005,DF,8,Belarus,Biélorussie,Angelica Agourbach,Love me Tonight,Anglais,13,67,,,,,,,,,,,,,
2005,DF,21,Bulgaria,Bulgarie,Kaffe,Lorraine,Anglais,19,49,,,,,,,,,,,,,
2005,DF,20,Croatia,Croatie,Boris Novković feat. Lado Members,Vukovi umiru sami,Croate,4,169,,,,,,,,,,,,,
2005,DF,24,Denmark,Danemark,Jakob Sveistrup,Talking to You,Anglais,3,185,,,,,,,,,,,,,
2005,DF,12,Estonia,Estonie,Suntribe,Let's Get Loud,Anglais,20,31,,,,,,,,,,,,,
2005,DF,16,Finland,Finlande,Geir Rönning,Why?,Anglais,18,50,,,,,,,,,,,,,
"2005,DF,15,Hungary,Hongrie,Nox,""Forogj, világ!"",Hongrois,5,167,,,,,,,,,,,,,"
2005,DF,22,Ireland,Irlande,Donna & Joe,Love?,Anglais,14,53,,,,,,,,,,,,,
2005,DF,10,Iceland,Islande,Selma,If I Had Your Love,Anglais,16,52,,,,,,,,,,,,,
"2005,DF,7,Israel,Israël,Shiri Maimon,""Hasheket Shenish'ar"
"(השקט שנשאר)"",""Hébreu, anglais"",7,158,,,,,,,,,,,,,"
2005,DF,5,Latvia,Lettonie,Walters & Kazha,The War is not Over,Anglais,10,85,,,,,,,,,,,,,
2005,DF,2,Lithuania,Lituanie,Laura & The Lovers,Little by Little,Anglais,25,17,,,,,,,,,,,,,
2005,DF,17,Macedonia,Macédoine,Martin Vučić,Make My Day,Anglais,9,97,,,,,,,,,,,,,
"2005,DF,4,Moldavia,Moldavie,Zdob și Zdub,Boonika bate toba,""Anglais, roumain"",2,207,,,,,,,,,,,,,"
2005,DF,6,,Monaco,Lise Darly,Tout de moi,Français,24,22,,,,,,,,,,,,,
2005,DF,13,Norway,Norvège,Wig Wam,In My Dreams,Anglais,6,164,,,,,,,,,,,,,
2005,DF,9,The netherlands,Pays-Bas,Glennis Grace,My Impossible Dream,Anglais,14,53,,,,,,,,,,,,,
"2005,DF,25,Poland,Pologne,Ivan & Delfin,Czarna dziewczyna,""Polonais, russe"",11,81,,,,,,,,,,,,,"
"2005,DF,3,Portugal,Portugal,2B,Amar,""Portugais, anglais"",17,51,,,,,,,,,,,,,"
2005,DF,14,Romania,Roumanie,Luminița Anghel & Sistem,Let Me Try,Anglais,1,235,,,,,,,,,,,,,
2005,DF,23,Slovenia,Slovénie,Omar Naber,Stop,Slovène,12,69,,,,,,,,,,,,,
2005,DF,19,Switzerland,Suisse,Vanilla Ninja,Cool Vibes,Anglais,8,114,,,,,,,,,,,,,
2005,FI,8,Albania,Albanie,Ledina Çelo,Tomorrow I Go,Anglais,16,53,,,,,,,,,,,,,
2005,FI,17,Germany,Allemagne,Gracia,Run & Hide,Anglais,24,4,,,,,,,,,,,,,
2005,FI,21,,Bosnie-Herzégovine,Feminnem,Call me,Anglais,14,79,,,,,,,,,,,,,
